Date,Expiry,Strike,Type,Symbol,Open,High,Low,Close,Volume,OI,Change in OI,Underlying Value
26-Feb-2026,30-Mar-2026,142.5,PE,SAMMAANCAP,0,0,0,13.74,0,0,0,153.67
26-Feb-2026,30-Mar-2026,135.0,PE,SAMMAANCAP,0.9,0.9,0.9,0.9,17200,167700,0,153.67
26-Feb-2026,30-Mar-2026,140.0,PE,SAMMAANCAP,1.08,2.3,1.08,1.5,137600,3220700,-103200,153.67
26-Feb-2026,30-Mar-2026,145.0,PE,SAMMAANCAP,2.39,3.35,2.39,3.35,107500,1539400,-94600,153.67
26-Feb-2026,30-Mar-2026,130.0,PE,SAMMAANCAP,0.81,0.81,0.81,0.81,4300,438600,0,153.67
26-Feb-2026,30-Mar-2026,820.0,CE,SBICARD,5.7,6.2,4.5,5.3,236800,215200,18400,775.4
26-Feb-2026,30-Mar-2026,900.0,CE,SBICARD,1.35,1.4,0.7,0.8,1264000,1161600,-185600,775.4
26-Feb-2026,30-Mar-2026,880.0,CE,SBICARD,1.5,1.5,0.8,1.15,48800,28800,4800,775.4
26-Feb-2026,30-Mar-2026,860.0,CE,SBICARD,1.9,2.15,1.55,1.8,55200,139200,7200,775.4
26-Feb-2026,30-Mar-2026,870.0,CE,SBICARD,1.75,1.8,1.25,1.4,28800,111200,1600,775.4
26-Feb-2026,30-Mar-2026,920.0,CE,SBICARD,0,0,0,1.5,0,4000,0,775.4
26-Feb-2026,30-Mar-2026,840.0,CE,SBICARD,3.45,3.6,2.6,3.1,326400,235200,-45600,775.4
26-Feb-2026,30-Mar-2026,890.0,CE,SBICARD,0.9,1.1,0.9,1,19200,18400,16800,775.4
26-Feb-2026,30-Mar-2026,830.0,CE,SBICARD,4.1,4.65,3.4,4.1,221600,152000,17600,775.4
26-Feb-2026,30-Mar-2026,850.0,CE,SBICARD,2.95,5,1,2.35,454400,390400,-5600,775.4
26-Feb-2026,30-Mar-2026,670.0,PE,SBICARD,1.55,1.75,1.4,1.6,44000,77600,800,775.4
26-Feb-2026,30-Mar-2026,660.0,PE,SBICARD,1.6,1.6,0.95,1.05,41600,77600,8800,775.4
26-Feb-2026,30-Mar-2026,720.0,PE,SBICARD,8.4,8.65,6.5,6.85,199200,264800,64800,775.4
26-Feb-2026,30-Mar-2026,650.0,PE,SBICARD,1.1,1.1,0.65,0.65,66400,131200,-6400,775.4
26-Feb-2026,30-Mar-2026,680.0,PE,SBICARD,3,3,1.85,1.95,624000,175200,-352800,775.4
26-Feb-2026,30-Mar-2026,640.0,PE,SBICARD,0.65,0.7,0.5,0.5,8800,84000,0,775.4
26-Feb-2026,30-Mar-2026,730.0,PE,SBICARD,11.1,11.35,8.65,9.2,206400,176800,71200,775.4
26-Feb-2026,30-Mar-2026,700.0,PE,SBICARD,5.15,5.15,3.55,3.7,276800,384800,44000,775.4
26-Feb-2026,30-Mar-2026,690.0,PE,SBICARD,4.15,4.15,2.55,2.7,156000,103200,23200,775.4
26-Feb-2026,30-Mar-2026,710.0,PE,SBICARD,6.6,6.95,4.9,5.15,127200,149600,28000,775.4
26-Feb-2026,30-Mar-2026,2200.0,CE,SBILIFE,13.55,16,9.35,11.95,289125,198375,20625,2082.8
26-Feb-2026,30-Mar-2026,2400.0,CE,SBILIFE,2.35,2.35,0.9,1.35,29250,45000,18750,2082.8
26-Feb-2026,30-Mar-2026,2260.0,CE,SBILIFE,6.5,7.1,4.1,5.25,36000,28875,4500,2082.8
26-Feb-2026,30-Mar-2026,2360.0,CE,SBILIFE,0,0,0,4.35,0,6000,0,2082.8
26-Feb-2026,30-Mar-2026,2280.0,CE,SBILIFE,4.4,5.75,3.05,3.9,100125,85125,-1875,2082.8
26-Feb-2026,30-Mar-2026,2220.0,CE,SBILIFE,12,12,7.4,9,70500,41625,21750,2082.8
26-Feb-2026,30-Mar-2026,2320.0,CE,SBILIFE,3.05,3.35,1.65,1.8,60750,115125,31500,2082.8
26-Feb-2026,30-Mar-2026,2240.0,CE,SBILIFE,8.55,9.55,5.25,6.75,54000,49125,13500,2082.8
26-Feb-2026,30-Mar-2026,1900.0,PE,SBILIFE,4.9,5.65,4,4.55,52875,70500,22875,2082.8
26-Feb-2026,30-Mar-2026,1760.0,PE,SBILIFE,0,0,0,13,0,0,0,2082.8
26-Feb-2026,30-Mar-2026,1880.0,PE,SBILIFE,4,4,3.75,3.75,3375,3000,1875,2082.8
26-Feb-2026,30-Mar-2026,1960.0,PE,SBILIFE,11.95,11.95,8.35,9.6,34125,48750,10125,2082.8
26-Feb-2026,30-Mar-2026,1800.0,PE,SBILIFE,1.8,1.85,1.25,1.25,3000,25500,750,2082.8
26-Feb-2026,30-Mar-2026,1860.0,PE,SBILIFE,0,0,0,4,0,1125,0,2082.8
26-Feb-2026,30-Mar-2026,1940.0,PE,SBILIFE,7.25,9.45,6.4,7.4,36750,21000,-6375,2082.8
26-Feb-2026,30-Mar-2026,1720.0,PE,SBILIFE,0,0,0,1.1,0,375,0,2082.8
26-Feb-2026,30-Mar-2026,1920.0,PE,SBILIFE,6.75,7.3,5.1,5.85,24000,12750,750,2082.8
26-Feb-2026,30-Mar-2026,1840.0,PE,SBILIFE,2.35,2.55,2.35,2.55,8625,18750,2625,2082.8
26-Feb-2026,30-Mar-2026,1820.0,PE,SBILIFE,0,0,0,3.5,0,375,0,2082.8
26-Feb-2026,30-Mar-2026,1340.0,CE,SBIN,2.9,3.35,2,3,1146000,1134750,-750,1209.5
26-Feb-2026,30-Mar-2026,1285.0,CE,SBIN,7.6,9.45,5.5,8.45,207750,195000,-14250,1209.5
26-Feb-2026,30-Mar-2026,1320.0,CE,SBIN,4.25,4.9,2.85,4.3,1390500,954000,-28500,1209.5
26-Feb-2026,30-Mar-2026,1290.0,CE,SBIN,6.95,8.7,5,7.8,945000,534000,-47250,1209.5
26-Feb-2026,30-Mar-2026,1280.0,CE,SBIN,9.5,10.45,6.05,9.4,1828500,1287750,-141000,1209.5
26-Feb-2026,30-Mar-2026,1330.0,CE,SBIN,3.55,4,2.35,3.65,762750,499500,-26250,1209.5
26-Feb-2026,30-Mar-2026,1275.0,CE,SBIN,9.75,11.45,6.75,10.45,270000,168750,-13500,1209.5
26-Feb-2026,30-Mar-2026,1310.0,CE,SBIN,5.1,5.9,3.4,5.15,860250,414000,-123000,1209.5
26-Feb-2026,30-Mar-2026,1300.0,CE,SBIN,6,7.2,4.15,6.35,3096000,2917500,177750,1209.5
26-Feb-2026,30-Mar-2026,1350.0,CE,SBIN,2.35,2.7,1.6,2.45,2226000,1335000,138750,1209.5
26-Feb-2026,30-Mar-2026,1270.0,CE,SBIN,10.45,12.7,7.4,11.4,1248750,834750,-108750,1209.5
26-Feb-2026,30-Mar-2026,1080.0,PE,SBIN,3.05,3.7,2.4,2.45,372000,906750,69000,1209.5
26-Feb-2026,30-Mar-2026,1030.0,PE,SBIN,1.5,1.75,1.2,1.25,213000,336000,750,1209.5
26-Feb-2026,30-Mar-2026,1050.0,PE,SBIN,2.05,2.4,1.6,1.7,503250,827250,132000,1209.5
26-Feb-2026,30-Mar-2026,970.0,PE,SBIN,0.9,0.95,0.8,0.8,7500,18750,750,1209.5
26-Feb-2026,30-Mar-2026,960.0,PE,SBIN,0.75,0.8,0.7,0.7,3000,19500,1500,1209.5
26-Feb-2026,30-Mar-2026,900.0,PE,SBIN,0.55,0.55,0.35,0.4,12750,162000,-3750,1209.5
26-Feb-2026,30-Mar-2026,955.0,PE,SBIN,0,0,0,7.95,0,750,0,1209.5
26-Feb-2026,30-Mar-2026,1035.0,PE,SBIN,1.7,1.75,1.4,1.4,23250,18000,-3750,1209.5
26-Feb-2026,30-Mar-2026,1055.0,PE,SBIN,2.25,2.45,1.75,1.8,29250,9000,-6750,1209.5
26-Feb-2026,30-Mar-2026,1105.0,PE,SBIN,5.15,5.85,3.7,3.8,128250,52500,-14250,1209.5
26-Feb-2026,30-Mar-2026,985.0,PE,SBIN,0,0,0,2.65,0,1500,0,1209.5
26-Feb-2026,30-Mar-2026,1115.0,PE,SBIN,6.2,7,4.4,4.65,105000,95250,16500,1209.5
26-Feb-2026,30-Mar-2026,1070.0,PE,SBIN,3.05,3.2,2.1,2.2,381000,269250,27750,1209.5
26-Feb-2026,30-Mar-2026,1040.0,PE,SBIN,1.75,2,1.35,1.45,117750,135000,33750,1209.5
26-Feb-2026,30-Mar-2026,1065.0,PE,SBIN,2.55,2.75,2.05,2.05,17250,16500,4500,1209.5
26-Feb-2026,30-Mar-2026,1085.0,PE,SBIN,3.45,3.9,2.75,2.8,26250,36750,8250,1209.5
26-Feb-2026,30-Mar-2026,1095.0,PE,SBIN,4.3,4.9,3.25,3.3,71250,54000,6750,1209.5
26-Feb-2026,30-Mar-2026,930.0,PE,SBIN,0.65,0.7,0.65,0.7,3000,15000,3000,1209.5
26-Feb-2026,30-Mar-2026,1145.0,PE,SBIN,10.1,12.2,7.7,8,138750,222750,12000,1209.5
26-Feb-2026,30-Mar-2026,1075.0,PE,SBIN,3.1,3.35,2.35,2.35,17250,24750,6750,1209.5
26-Feb-2026,30-Mar-2026,890.0,PE,SBIN,0,0,0,0.45,0,9750,0,1209.5
26-Feb-2026,30-Mar-2026,1020.0,PE,SBIN,1.5,1.65,1.15,1.2,377250,303000,29250,1209.5
26-Feb-2026,30-Mar-2026,945.0,PE,SBIN,0,0,0,0.6,0,5250,0,1209.5
26-Feb-2026,30-Mar-2026,1120.0,PE,SBIN,7.4,7.8,4.85,5.05,975750,1111500,195000,1209.5
26-Feb-2026,30-Mar-2026,990.0,PE,SBIN,1.2,1.2,0.9,0.9,12750,48750,-6000,1209.5
26-Feb-2026,30-Mar-2026,950.0,PE,SBIN,2.1,2.4,0.65,0.7,44250,180000,-24000,1209.5
26-Feb-2026,30-Mar-2026,910.0,PE,SBIN,0,0,0,0.5,0,66750,0,1209.5
26-Feb-2026,30-Mar-2026,940.0,PE,SBIN,0.6,0.6,0.55,0.55,9750,11250,-1500,1209.5
26-Feb-2026,30-Mar-2026,920.0,PE,SBIN,0.55,0.55,0.45,0.55,16500,44250,-11250,1209.5
26-Feb-2026,30-Mar-2026,1135.0,PE,SBIN,8.2,10.1,6.35,6.65,138000,246000,6000,1209.5
26-Feb-2026,30-Mar-2026,1000.0,PE,SBIN,1.35,1.4,0.95,1,909750,1714500,21750,1209.5
26-Feb-2026,30-Mar-2026,880.0,PE,SBIN,0.5,0.5,0.45,0.45,4500,6750,4500,1209.5
26-Feb-2026,30-Mar-2026,1125.0,PE,SBIN,7.65,8.5,5.3,5.55,118500,99750,11250,1209.5
26-Feb-2026,30-Mar-2026,1045.0,PE,SBIN,1.95,2.15,1.6,1.6,17250,11250,2250,1209.5
26-Feb-2026,30-Mar-2026,980.0,PE,SBIN,1.05,1.1,0.8,0.8,61500,129000,3750,1209.5
26-Feb-2026,30-Mar-2026,1110.0,PE,SBIN,5.6,6.35,4,4.2,274500,278250,15000,1209.5
26-Feb-2026,30-Mar-2026,935.0,PE,SBIN,0,0,0,0.5,0,3000,0,1209.5
26-Feb-2026,30-Mar-2026,895.0,PE,SBIN,0,0,0,0.6,0,1500,0,1209.5
26-Feb-2026,30-Mar-2026,1100.0,PE,SBIN,4.95,5.4,3.4,3.6,2682000,3900000,180000,1209.5
26-Feb-2026,30-Mar-2026,1025.0,PE,SBIN,1.7,1.7,1.65,1.65,3000,3750,0,1209.5
26-Feb-2026,30-Mar-2026,1015.0,PE,SBIN,0,0,0,3.5,0,750,0,1209.5
26-Feb-2026,30-Mar-2026,1130.0,PE,SBIN,7.75,9.35,5.75,6.05,333000,602250,3750,1209.5
26-Feb-2026,30-Mar-2026,1140.0,PE,SBIN,9.8,11.2,7,7.35,666000,862500,57000,1209.5
26-Feb-2026,30-Mar-2026,1090.0,PE,SBIN,3.95,4.5,2.85,2.95,273750,304500,21750,1209.5
26-Feb-2026,30-Mar-2026,870.0,PE,SBIN,0.3,0.3,0.3,0.3,750,1500,750,1209.5
26-Feb-2026,30-Mar-2026,28500.0,CE,SHREECEM,201.1,201.1,141.4,141.4,675,475,75,26745.0
26-Feb-2026,30-Mar-2026,29500.0,CE,SHREECEM,37.7,57.3,37.65,57,225,550,50,26745.0
26-Feb-2026,30-Mar-2026,30500.0,CE,SHREECEM,0,0,0,234.15,0,0,0,26745.0
26-Feb-2026,30-Mar-2026,29000.0,CE,SHREECEM,100,108.2,83,92.1,4875,3550,1950,26745.0
26-Feb-2026,30-Mar-2026,29750.0,CE,SHREECEM,0,0,0,60.5,0,25,0,26745.0
26-Feb-2026,30-Mar-2026,28750.0,CE,SHREECEM,133.95,133.95,101.65,105.75,300,1300,-50,26745.0
26-Feb-2026,30-Mar-2026,30000.0,CE,SHREECEM,0,0,0,302.4,0,0,0,26745.0
26-Feb-2026,30-Mar-2026,28250.0,CE,SHREECEM,0,0,0,202.1,0,850,0,26745.0
26-Feb-2026,30-Mar-2026,30250.0,CE,SHREECEM,0,0,0,38.9,0,275,0,26745.0
26-Feb-2026,30-Mar-2026,29250.0,CE,SHREECEM,0,0,0,450.85,0,0,0,26745.0
26-Feb-2026,30-Mar-2026,31000.0,CE,SHREECEM,0,0,0,179.6,0,0,0,26745.0
26-Feb-2026,30-Mar-2026,24250.0,PE,SHREECEM,0,0,0,120.6,0,0,0,26745.0
26-Feb-2026,30-Mar-2026,24500.0,PE,SHREECEM,0,0,0,413.85,0,0,0,26745.0
26-Feb-2026,30-Mar-2026,24000.0,PE,SHREECEM,0,0,0,302.45,0,0,0,26745.0
26-Feb-2026,30-Mar-2026,23000.0,PE,SHREECEM,0,0,0,148.1,0,0,0,26745.0
26-Feb-2026,30-Mar-2026,25250.0,PE,SHREECEM,0,0,0,453.9,0,100,0,26745.0
26-Feb-2026,30-Mar-2026,24750.0,PE,SHREECEM,0,0,0,185.35,0,0,0,26745.0
26-Feb-2026,30-Mar-2026,25000.0,PE,SHREECEM,160,166,125.1,152.45,1800,6025,250,26745.0
26-Feb-2026,30-Mar-2026,23500.0,PE,SHREECEM,0,0,0,214.9,0,0,0,26745.0
26-Feb-2026,30-Mar-2026,1190.0,CE,SHRIRAMFIN,8.05,11,7.4,9.75,174075,89925,22275,1104.6
26-Feb-2026,30-Mar-2026,1170.0,CE,SHRIRAMFIN,11.65,15.15,10.5,13.85,440550,322575,49500,1104.6
26-Feb-2026,30-Mar-2026,1180.0,CE,SHRIRAMFIN,9.25,13,8.85,11.8,702075,289575,-5775,1104.6
26-Feb-2026,30-Mar-2026,1160.0,CE,SHRIRAMFIN,13.25,18,12.5,16.45,612150,188100,-12375,1104.6
26-Feb-2026,30-Mar-2026,1200.0,CE,SHRIRAMFIN,6.75,9.45,6.2,8.25,2409825,1094775,251625,1104.6
26-Feb-2026,30-Mar-2026,990.0,PE,SHRIRAMFIN,5.7,7.15,5,5.15,109725,126225,32175,1104.6
26-Feb-2026,30-Mar-2026,1040.0,PE,SHRIRAMFIN,15.7,17.55,12.35,12.8,444675,254925,38775,1104.6
26-Feb-2026,30-Mar-2026,840.0,PE,SHRIRAMFIN,0,0,0,1.1,0,36300,0,1104.6
26-Feb-2026,30-Mar-2026,950.0,PE,SHRIRAMFIN,2.8,3.25,2.3,2.4,102300,233475,-13200,1104.6
26-Feb-2026,30-Mar-2026,980.0,PE,SHRIRAMFIN,5.4,5.85,4,4.3,146850,185625,17325,1104.6
26-Feb-2026,30-Mar-2026,1030.0,PE,SHRIRAMFIN,13.45,14.8,10.2,10.85,240075,210375,41250,1104.6
26-Feb-2026,30-Mar-2026,1010.0,PE,SHRIRAMFIN,8.9,10.5,7.2,7.55,123750,90750,3300,1104.6
26-Feb-2026,30-Mar-2026,970.0,PE,SHRIRAMFIN,4.15,4.8,3.5,3.7,125400,106425,10725,1104.6
26-Feb-2026,30-Mar-2026,1020.0,PE,SHRIRAMFIN,11.05,12.5,8.6,9.15,221925,153450,16500,1104.6
26-Feb-2026,30-Mar-2026,1000.0,PE,SHRIRAMFIN,8.35,8.7,6,6.35,613800,891825,93225,1104.6
26-Feb-2026,30-Mar-2026,910.0,PE,SHRIRAMFIN,0,0,0,5,0,4950,0,1104.6
26-Feb-2026,30-Mar-2026,880.0,PE,SHRIRAMFIN,3.95,3.95,0.35,0.35,3300,18150,0,1104.6
26-Feb-2026,30-Mar-2026,920.0,PE,SHRIRAMFIN,1.5,1.8,1.5,1.8,19800,56925,15675,1104.6
26-Feb-2026,30-Mar-2026,940.0,PE,SHRIRAMFIN,2.1,2.7,2.1,2.2,10725,23925,825,1104.6
26-Feb-2026,30-Mar-2026,800.0,PE,SHRIRAMFIN,0,0,0,1.7,0,6600,0,1104.6
26-Feb-2026,30-Mar-2026,930.0,PE,SHRIRAMFIN,2,2.25,1.7,1.75,21450,86625,0,1104.6
26-Feb-2026,30-Mar-2026,960.0,PE,SHRIRAMFIN,3.5,3.9,2.9,3.1,47850,103125,-3300,1104.6
26-Feb-2026,30-Mar-2026,900.0,PE,SHRIRAMFIN,1.15,1.8,1.1,1.15,28050,140250,4125,1104.6
26-Feb-2026,30-Mar-2026,3600.0,CE,SIEMENS,42.15,45.7,33.65,34.85,127925,65625,-22925,3336.9
26-Feb-2026,30-Mar-2026,3700.0,CE,SIEMENS,26.2,27.45,19.85,20.55,29575,121800,1750,3336.9
26-Feb-2026,30-Mar-2026,3650.0,CE,SIEMENS,33.05,35.15,25.85,26.9,33250,24850,-2800,3336.9
26-Feb-2026,30-Mar-2026,3900.0,CE,SIEMENS,10.15,10.5,7.85,7.85,6300,18375,700,3336.9
26-Feb-2026,30-Mar-2026,3550.0,CE,SIEMENS,54.45,58.45,44.35,45.95,24325,24675,2625,3336.9
26-Feb-2026,30-Mar-2026,3800.0,CE,SIEMENS,16.05,16.9,11.7,12.35,65450,69825,-7700,3336.9
26-Feb-2026,30-Mar-2026,3150.0,PE,SIEMENS,40.65,44.15,36.4,41.4,18725,42525,-175,3336.9
26-Feb-2026,30-Mar-2026,2850.0,PE,SIEMENS,6.5,7.8,6.5,7,1225,1925,0,3336.9
26-Feb-2026,30-Mar-2026,2950.0,PE,SIEMENS,0,0,0,15.55,0,4550,0,3336.9
26-Feb-2026,30-Mar-2026,2750.0,PE,SIEMENS,0,0,0,8.7,0,8750,0,3336.9
26-Feb-2026,30-Mar-2026,2900.0,PE,SIEMENS,11,11,9,9.65,8750,20300,-2450,3336.9
26-Feb-2026,30-Mar-2026,2700.0,PE,SIEMENS,3.6,3.6,2.1,2.1,5425,18725,3675,3336.9
26-Feb-2026,30-Mar-2026,2600.0,PE,SIEMENS,0,0,0,4.8,0,175,0,3336.9
26-Feb-2026,30-Mar-2026,2800.0,PE,SIEMENS,6.1,6.1,4.35,5.5,700,16800,-175,3336.9
26-Feb-2026,30-Mar-2026,3100.0,PE,SIEMENS,33.2,33.7,27.3,31.15,49875,51800,6300,3336.9
26-Feb-2026,30-Mar-2026,3050.0,PE,SIEMENS,24.8,25.25,21,24.35,4900,7875,1050,3336.9
26-Feb-2026,30-Mar-2026,3000.0,PE,SIEMENS,18.7,19.35,15.85,17.5,31675,61950,3675,3336.9
26-Feb-2026,30-Mar-2026,14900.0,CE,SOLARINDS,163.25,167.55,149.55,149.6,650,950,0,13755.0
26-Feb-2026,30-Mar-2026,15300.0,CE,SOLARINDS,0,0,0,125.8,0,100,0,13755.0
26-Feb-2026,30-Mar-2026,15200.0,CE,SOLARINDS,80.05,122.4,70.3,102.95,11900,3200,1900,13755.0
26-Feb-2026,30-Mar-2026,14800.0,CE,SOLARINDS,174.95,197.3,153.7,197.3,1050,400,150,13755.0
26-Feb-2026,30-Mar-2026,14700.0,CE,SOLARINDS,169.05,215.95,169.05,195.75,2050,550,200,13755.0
26-Feb-2026,30-Mar-2026,14600.0,CE,SOLARINDS,207.85,241,207.85,212.9,1200,550,-100,13755.0
26-Feb-2026,30-Mar-2026,15800.0,CE,SOLARINDS,39,62.45,39,50.2,10800,3700,1700,13755.0
26-Feb-2026,30-Mar-2026,15600.0,CE,SOLARINDS,39.95,77.8,39.95,64.4,8450,3300,-450,13755.0
26-Feb-2026,30-Mar-2026,14500.0,CE,SOLARINDS,148,274.6,148,232.55,69600,11600,6300,13755.0
26-Feb-2026,30-Mar-2026,15400.0,CE,SOLARINDS,98.85,98.85,78.75,84.55,1200,950,800,13755.0
26-Feb-2026,30-Mar-2026,15700.0,CE,SOLARINDS,52.7,60,52.7,60,200,450,150,13755.0
26-Feb-2026,30-Mar-2026,15100.0,CE,SOLARINDS,0,0,0,113.7,0,800,0,13755.0
26-Feb-2026,30-Mar-2026,15000.0,CE,SOLARINDS,90,154.3,85.5,129.95,65000,15200,2200,13755.0
26-Feb-2026,30-Mar-2026,15500.0,CE,SOLARINDS,60,87.05,60,72.5,12550,5550,1500,13755.0
26-Feb-2026,30-Mar-2026,12800.0,PE,SOLARINDS,166.15,168.95,122.9,127.85,4200,8100,-200,13755.0
26-Feb-2026,30-Mar-2026,12300.0,PE,SOLARINDS,0,0,0,139.05,0,350,0,13755.0
26-Feb-2026,30-Mar-2026,12200.0,PE,SOLARINDS,84.75,84.75,44.65,49.85,550,550,-50,13755.0
26-Feb-2026,30-Mar-2026,12100.0,PE,SOLARINDS,62,62,43,44,250,1050,-50,13755.0
26-Feb-2026,30-Mar-2026,11900.0,PE,SOLARINDS,47.05,47.05,35,35,100,400,0,13755.0
26-Feb-2026,30-Mar-2026,12700.0,PE,SOLARINDS,216.3,216.3,105.3,105.3,1700,950,850,13755.0
26-Feb-2026,30-Mar-2026,12600.0,PE,SOLARINDS,178.4,178.4,88.75,96.75,2400,2600,1000,13755.0
26-Feb-2026,30-Mar-2026,11700.0,PE,SOLARINDS,45.25,45.25,27.4,29,250,450,0,13755.0
26-Feb-2026,30-Mar-2026,12000.0,PE,SOLARINDS,65.1,68.35,38.55,41.1,6300,8750,-750,13755.0
26-Feb-2026,30-Mar-2026,13000.0,PE,SOLARINDS,285.95,285.95,156,170.25,32250,23450,7300,13755.0
26-Feb-2026,30-Mar-2026,12500.0,PE,SOLARINDS,126.6,127.25,78.5,84.3,20100,16450,5850,13755.0
26-Feb-2026,30-Mar-2026,11500.0,PE,SOLARINDS,34.95,34.95,21,21.55,1850,3750,700,13755.0
26-Feb-2026,30-Mar-2026,12400.0,PE,SOLARINDS,0,0,0,190,0,300,0,13755.0
26-Feb-2026,30-Mar-2026,12900.0,PE,SOLARINDS,0,0,0,211.6,0,1900,0,13755.0
26-Feb-2026,30-Mar-2026,11100.0,PE,SOLARINDS,0,0,0,32.25,0,100,0,13755.0
26-Feb-2026,30-Mar-2026,11800.0,PE,SOLARINDS,0,0,0,95.1,0,250,0,13755.0
26-Feb-2026,30-Mar-2026,11600.0,PE,SOLARINDS,37.2,37.2,27.8,27.8,350,450,150,13755.0
26-Feb-2026,30-Mar-2026,3000.0,CE,SRF,6.8,7.9,6.05,6.7,156600,196400,44800,2617.2
26-Feb-2026,30-Mar-2026,2760.0,CE,SRF,34,37.05,28.2,33.6,6600,21400,2400,2617.2
26-Feb-2026,30-Mar-2026,3120.0,CE,SRF,0,0,0,4.1,0,3200,0,2617.2
26-Feb-2026,30-Mar-2026,2940.0,CE,SRF,9.1,10.2,8.85,9.6,1000,1400,800,2617.2
26-Feb-2026,30-Mar-2026,2960.0,CE,SRF,0,0,0,19.1,0,400,0,2617.2
26-Feb-2026,30-Mar-2026,2820.0,CE,SRF,21,21,21,21,200,3400,0,2617.2
26-Feb-2026,30-Mar-2026,2840.0,CE,SRF,18.1,20,15.8,18.2,11800,17200,-200,2617.2
26-Feb-2026,30-Mar-2026,2780.0,CE,SRF,30,30,24.4,25.2,2800,5000,200,2617.2
26-Feb-2026,30-Mar-2026,2920.0,CE,SRF,11.2,12,9.55,10.45,24400,21000,17200,2617.2
26-Feb-2026,30-Mar-2026,3320.0,CE,SRF,0,0,0,2.8,0,2800,0,2617.2
26-Feb-2026,30-Mar-2026,2900.0,CE,SRF,12.05,13.85,10.4,12.15,69600,109400,18600,2617.2
26-Feb-2026,30-Mar-2026,3220.0,CE,SRF,0,0,0,3.65,0,1000,0,2617.2
26-Feb-2026,30-Mar-2026,2880.0,CE,SRF,10.85,14.05,10.85,14.05,2800,2600,600,2617.2
26-Feb-2026,30-Mar-2026,2860.0,CE,SRF,17,18,13.9,16,5200,9000,1400,2617.2
26-Feb-2026,30-Mar-2026,3520.0,CE,SRF,0,0,0,1.8,0,600,0,2617.2
26-Feb-2026,30-Mar-2026,2800.0,CE,SRF,25.95,28.05,21,24.5,133000,130600,800,2617.2
26-Feb-2026,30-Mar-2026,3080.0,CE,SRF,0,0,0,7.9,0,1000,0,2617.2
26-Feb-2026,30-Mar-2026,3160.0,CE,SRF,0,0,0,30.25,0,800,0,2617.2
26-Feb-2026,30-Mar-2026,2980.0,CE,SRF,7,7,7,7,200,800,200,2617.2
26-Feb-2026,30-Mar-2026,3040.0,CE,SRF,5.35,5.9,4.8,5.2,5200,7400,3400,2617.2
26-Feb-2026,30-Mar-2026,3100.0,CE,SRF,4,5,2.55,3.65,23400,37800,1400,2617.2
26-Feb-2026,30-Mar-2026,2420.0,PE,SRF,0,0,0,35.4,0,0,0,2617.2
26-Feb-2026,30-Mar-2026,2280.0,PE,SRF,5.45,5.45,4.25,4.9,4600,23400,-800,2617.2
26-Feb-2026,30-Mar-2026,2320.0,PE,SRF,7,7.25,6.1,6.1,2200,7200,-200,2617.2
26-Feb-2026,30-Mar-2026,2400.0,PE,SRF,14.9,15.85,12,12.65,164800,116400,-51600,2617.2
26-Feb-2026,30-Mar-2026,2200.0,PE,SRF,3.25,3.25,2.1,2.4,20000,11800,9000,2617.2
26-Feb-2026,30-Mar-2026,2460.0,PE,SRF,26.35,26.35,20.45,21.3,6200,14600,1600,2617.2
26-Feb-2026,30-Mar-2026,2440.0,PE,SRF,20,20.2,16.95,17.2,2000,7400,1200,2617.2
26-Feb-2026,30-Mar-2026,2160.0,PE,SRF,0,0,0,2.25,0,1000,0,2617.2
26-Feb-2026,30-Mar-2026,2360.0,PE,SRF,10.9,10.9,8.6,8.6,12000,17600,-4600,2617.2
26-Feb-2026,30-Mar-2026,2380.0,PE,SRF,0,0,0,27.75,0,0,0,2617.2
26-Feb-2026,30-Mar-2026,2480.0,PE,SRF,25,30.85,24.1,24.75,6000,9800,2200,2617.2
26-Feb-2026,30-Mar-2026,2240.0,PE,SRF,3.65,3.75,3.15,3.35,4000,4600,-200,2617.2
26-Feb-2026,30-Mar-2026,1910.0,CE,SUNPHARMA,3.35,5.7,3.2,4.1,77350,40600,33600,1785.7
26-Feb-2026,30-Mar-2026,1980.0,CE,SUNPHARMA,0,0,0,14.05,0,0,0,1785.7
26-Feb-2026,30-Mar-2026,1890.0,CE,SUNPHARMA,4.5,7.7,4.25,5.85,82600,13300,5950,1785.7
26-Feb-2026,30-Mar-2026,1920.0,CE,SUNPHARMA,2.9,4.9,2.9,3.5,116550,56700,-14000,1785.7
26-Feb-2026,30-Mar-2026,2000.0,CE,SUNPHARMA,0,0,0,11.8,0,0,0,1785.7
26-Feb-2026,30-Mar-2026,1940.0,CE,SUNPHARMA,3,3.55,2.4,2.55,31150,14000,14000,1785.7
26-Feb-2026,30-Mar-2026,1880.0,CE,SUNPHARMA,5.5,8.95,4.9,7,194950,114450,7350,1785.7
26-Feb-2026,30-Mar-2026,1900.0,CE,SUNPHARMA,4.5,6.6,3.65,5.05,415100,304500,62300,1785.7
26-Feb-2026,30-Mar-2026,1960.0,CE,SUNPHARMA,1.75,2.9,0.9,1.7,76300,53900,44450,1785.7
26-Feb-2026,30-Mar-2026,1930.0,CE,SUNPHARMA,3,4,2.75,3.2,10150,2450,1750,1785.7
26-Feb-2026,30-Mar-2026,1690.0,PE,SUNPHARMA,10.3,10.3,6.75,7.35,31850,38150,-6650,1785.7
